monoNameIndex,pickupVolume
3424,0.000000000000
3458,0.000079654659
2830,0.000002819331
2831,0.000022752305
2832,0.000005711699
2833,0.000094120274
2834,0.000005006215
499,0.000000000000
2932,0.000076121927
2933,0.000045693596
2934,0.000104113649
2935,0.000035121699
2936,0.000000000000
0,0.000000000000
2931,0.000000000000
2770,0.000225269279
3421,0.000000000000
2835,0.000002247789
631,0.000000000000
0,0.000000000000
1026,0.000003380915
1027,0.000023956602
2053,0.001824375824
1800,0.000100737270
1801,0.000100737270
10,0.000066670182
11,0.000086168111
1804,0.000005849708
1805,0.000005849708
270,0.000011730667
1807,0.000005849708
1808,0.000005849708
17,0.000023044084
18,0.000018468991
1811,0.000005849708
1300,0.000350927497
2070,0.267367690802
2071,0.018463646993
1049,0.000017285905
1051,0.000003656067
28,0.001631999738
1053,0.000003656067
1054,0.000003656067
2080,0.015840006992
545,0.000025761803
1315,0.000009374401
1316,0.000060479986
1062,0.000113805690
1064,0.000007461447
809,0.000000969029
42,0.000036252153
1323,0.000019556999
1836,0.000011397881
1325,0.000017795479
1326,0.000638921396
47,0.000015231533
2097,0.000001734733
2611,0.000882790133
1332,0.000076288314
53,0.000012656533
825,0.000001734733
60,0.000015626134
829,0.005419686902
830,0.000394636299
1855,0.000117974909
1857,0.000003868725
1859,0.000005880095
1860,0.000005880095
837,0.000522097398
1862,0.000003467546
1863,0.000004188616
1864,0.000010049594
1865,0.000002292612
1866,0.000001852444
843,0.000336190860
2124,0.000598499959
1869,0.000011404341
1870,0.000003738695
1871,0.000010338999
592,0.134565874934
87,0.000021893873
856,0.000411599991
2139,0.001157833496
861,0.000694098300
1118,0.000129599997
97,0.002727274783
866,0.000115038900
1379,0.000021599999
100,0.007277759258
869,0.000007462660
102,0.000223911658
3421,0.000013138225
878,0.000000893025
1331,0.000005918218
747,0.000008395038
906,0.000003720403
1457,0.000002972005
996,0.000085855136
3450,0.000003228374
793,0.006246371660
3299,0.000000000000
631,0.000000000000
2936,0.000000000000
3302,0.000000000000
1146,0.000021961803
1147,0.000012001470
1148,0.000010101325
1149,0.000010101325
894,0.000516799977
3301,0.000000000000
3300,0.000000000000
1153,0.000410009670
386,0.000450000545
271,0.000419999968
132,0.000075283395
389,0.000993600348
3260,0.134733393788
903,0.000062369996
904,0.000710915774
2712,0.000225152777
1162,0.000289698859
1163,0.000415799906
1164,0.000000653569
1933,0.000166524740
398,0.001708607771
993,0.000196016845
1936,0.000015462527
1937,0.000015462527
1170,0.000004707309
1939,0.000047798974
3261,0.009322105907
300,0.000817960303
918,0.000040145660
2711,0.443833112717
2968,0.000009878592
2969,0.000006606635
2970,0.000002527202
2971,0.000008885531
2972,0.000046843008
2973,0.000118638207
2974,0.000133287656
2975,0.000133287656
2976,0.000000000000
232,0.000115038900
2067,0.316800564528
419,0.000001896425
420,0.000003195482
1052,0.000003656067
1934,0.162855103612
1715,0.019072178751
1928,0.000196859284
388,0.004968001042
835,0.000632739335
1195,0.037829037756
428,0.000013962808
1197,0.005753472447
1198,0.001436431776
1073,0.000246700889
1867,0.000004655254
1713,0.012300337665
178,0.000007729104
179,0.000008537140
1868,0.000000870872
1259,0.000000080000
3254,0.000111999994
1975,0.000633877527
2744,0.020216755569
2745,0.000275359460
1809,0.000005849708
1806,0.000005849708
1212,0.001845070976
1981,0.013379593380
1982,0.000071330651
1803,0.000005849708
2240,0.000003414213
2241,0.000001435837
194,0.000073672709
2243,0.000001240266
2244,0.003378954483
2245,0.000018504519
1810,0.000005849708
2247,0.031142020598
1071,0.000005972346
2249,0.000016025273
1230,0.000285768969
2020,0.037133984268
1996,0.000038231192
1931,0.079380556941
974,0.017511852086
1812,0.083581805229
720,0.005616662093
1003,0.000052092440
1714,0.004438885953
2003,0.000160853117
2004,0.000086214328
2005,0.000405155122
2006,0.000201640258
2007,0.000012018954
1320,0.000034719793
1772,0.000008322654
897,0.000621599960
49,0.000025424464
2012,0.005906309467
2013,0.000078646692
1246,0.000071999995
1976,0.000044027034
2500,0.000001927253
2017,0.139620825648
2066,0.000001734733
1251,0.000005892439
1252,0.000005892439
741,0.000013100373
2022,0.000379999954
808,0.000000969029
1768,0.000231116093
745,0.000003287039
746,0.000005851854
1771,0.000007675438
1260,0.000002911999
1773,0.000008322654
2030,0.000016480901
1980,0.001920011826
1333,0.000074510303
40,0.000035839992
301,0.000000455702
499,0.000000000000
1075,0.000001932000
1853,0.000001351799
1849,0.000025600000
1854,0.000001351799
2622,0.000381667254
997,0.000013880096
1938,0.000047798974
1770,0.000007675438
2044,0.000944165047
995,0.000021903930
1769,0.000007675438
892,0.000071004579
2048,0.015069148503
1,0.000000000000
2,0.003499199403
2054,0.007386767305
7,3.493641614914
8,3.386119604111
9,3.386119604111
524,0.008550635539
525,0.001372524654
3086,0.690514206886
3087,0.690514206886
3088,0.690514206886
2065,0.007863051258
1042,0.110544219613
2579,0.251334041357
1050,0.001563624246
27,0.007039998658
2076,0.005851607770
2591,17.099903106689
0,0.000000000000
2594,0.080911062658
2083,1.036786437035
2647,0.090723887086
2018,0.004109343514
1062,0.004879418295
2956,0.526151835918
2992,0.000000000000
553,0.499317318201
554,0.000000000000
555,0.101398110390
2092,0.384876221418
45,0.012687536888
2094,0.131725415587
340,0.000000000000
48,0.002439806005
1073,0.000426299113
3232,0.078359521925
1997,0.011428943835
2640,0.000000000000
639,0.359731137753
2614,0.002053176751
55,0.097149863839
56,0.000000000000
57,0.001440001302
2106,0.022075209767
38,0.003972867038
2075,0.666896164417
2615,0.002118896693
2960,0.000000000000
334,0.026662984863
64,0.000966356427
1820,0.002863198286
2626,0.005528678652
2167,0.205710932612
2116,0.143920511007
2629,178.512786865234
582,0.078761473298
583,0.150735422969
17,0.023044083267
3048,0.488996356726
2313,83.916397094727
2635,0.338411808014
2636,0.267958849669
77,0.003093750216
2638,0.000000000000
2639,0.000000000000
80,0.002723437734
2556,0.088530488312
2130,0.087292164564
251,3.083616018295
2143,0.044975578785
211,0.000966356427
86,0.001472259522
1111,0.073028087616
2136,0.018879944459
2649,0.000000000000
90,0.001706625801
2004,0.002327786759
92,0.000000000000
93,0.003223502543
94,0.002733466681
2655,0.108992688358
1402,0.201835349202
2617,0.045800104737
2658,0.169445142150
2788,0.131309092045
2958,0.000000000000
594,0.193895682693
1718,0.077194549143
1825,0.006526031531
986,0.003334676614
79,0.003093750216
106,0.003117699176
619,0.000000000000
76,0.003093750216
1379,0.002699999372
75,0.003093750216
78,0.003093750216
2672,1.944092154503
226,0.225807413459
325,0.013999999501
2010,9.387455940247
1873,31.127668380737
629,5.460669994354
630,0.401394397020
631,0.000000000000
426,0.918078601360
3193,3.400410413742
1043,0.164913997054
3195,1.103572130203
238,0.113652005792
637,0.620119452477
1175,0.779986560345
2175,0.576255381107
1152,0.004643732216
641,0.110537432134
642,34.760467529297
1177,27.800363540649
644,0.274343878031
645,0.274343878031
646,0.274343878031
1280,1432.856079101563
1765,528.867004394531
1117,0.451510965824
3210,97.535491943359
1163,0.002424944658
3212,96.092658996582
1165,0.007399512921
1166,0.818999946117
143,0.057358805090
1116,8.889568328857
2529,0.581356108189
2711,0.443833112717
2544,0.352081537247
750,0.253919243813
149,6.763153076172
662,0.422221750021
663,0.422221750021
2712,0.001801222214
665,0.006061812397
666,0.006041808985
667,0.005396149121
668,0.002415367402
669,0.002970805392
670,0.005708962213
671,0.005708962213
672,0.003944560885
673,0.000000000000
2542,0.000000000000
157,1.064320683479
1188,0.004545838572
1189,0.003390909871
2509,0.142102807760
2727,0.559743046761
680,0.012368075550
530,0.162697151303
2766,0.091620273888
1192,0.005540810060
172,0.034415271133
475,0.198135346174
686,0.003946592566
3247,0.046219054610
1200,0.071584306657
132,0.003227775684
1714,0.008669698611
691,0.000000000000
692,0.012461460195
693,0.055843900889
2742,0.030992215499
1719,0.000000000000
2232,0.300385773182
185,0.023980267346
186,0.066801160574
3259,33.097698211670
2388,0.000000000000
1288,0.010738483630
2750,0.000000000000
703,0.004079891369
704,0.004079891369
193,0.277228802443
1287,0.051213208586
707,0.320908367634
2244,0.007423561998
197,0.010750758462
256,0.000000000000
788,0.011494277045
200,0.052722558379
293,3.386119604111
2250,0.004367246758
203,0.015008013695
204,0.017422694713
717,0.066942147911
206,22.522497177124
1231,0.003501421772
720,0.009705592878
1233,0.742979884148
501,0.123511701822
1235,0.000000000000
212,0.000966117426
213,0.072095699608
2768,0.238094553351
2775,0.000000000000
2776,0.000000000000
355,0.582946181297
208,0.826516985893
2035,0.474749803543
2421,0.274343878031
2420,0.274343878031
2020,0.037133984268
2063,0.001786048408
224,0.270399719477
2785,0.112633228302
2786,0.075256198645
2787,0.140395283699
228,0.292700856924
229,1.996799707413
2790,0.320883363485
633,0.880240261555
3297,25.795663833618
1240,0.011159167625
1966,7.106201171875
2283,0.014395068400
1460,0.007669216488
2311,0.067496806383
1262,11.510023117065
751,0.000129057298
2310,118.245819091797
2963,0.065826468170
2290,0.202606037259
2291,0.014395068400
2049,0.000898735598
1720,6.237500667572
183,0.084317445755
759,0.520097851753
1272,0.917019248009
1273,0.917019248009
762,0.000000000000
1787,0.372622430325
1764,0.007520753890
765,0.007560430560
766,0.007560430560
767,0.007560430560
2304,51.777690887451
2305,91.143661499023
2306,44.399124145508
1030,0.014435146935
2308,74.575202941895
2309,42.287948608398
774,0.005245449021
263,0.007478212938
2312,46.119606018066
1801,0.002719906392
1802,0.004260778427
3381,0.005542689003
1292,0.007920057513
3418,0.009956831113
3449,0.029343383387
2319,54.090644836426
2320,0.131427884102
2321,191.793899536133
2322,0.269209980965
1299,0.010896293446
276,17.785017013550
2330,5.107285022736
278,0.272479712963
1428,0.154554560781
2328,0.912587761879
2329,74.801033020020
1818,0.003566124709
1307,0.000129057298
1308,0.000129057298
1821,0.003628999926
798,0.144556313753
1823,0.013346272521
1824,0.006998394616
289,0.256279200315
1826,0.003958164714
1827,0.006942749955
1828,0.004566233139
1829,0.004155843984
1830,0.023184817284
1831,0.020509930328
2344,95.247253417969
1833,0.001962647773
1834,0.003757181577
1835,0.004613989498
2348,0.237374901772
2023,3.640453338623
1417,0.000000000000
1327,0.311654239893
1328,0.009099151939
260,1.236712813377
1330,0.002107404405
539,0.313861638308
2537,0.436462312937
1333,0.004768659361
310,64.060401916504
601,0.185929656029
312,1.997423052788
1337,0.000945813023
2362,0.000000000000
315,3.074278831482
558,0.215273603797
2530,0.619693994522
1819,0.005090400111
831,0.667732119560
780,0.022637641057
499,0.000000000000
1472,0.014118907042
835,0.005061914679
836,0.008740002289
1861,0.223626300693
838,0.013188160025
1471,0.008170664310
840,0.013823372312
661,0.082917585969
1154,0.006728299893
478,0.009898188524
477,0.024769516662
333,0.080822661519
846,0.004176779184
181,0.092559561133
1360,0.067405484617
1361,0.380881518126
850,0.000129057298
339,0.009497249499
1364,59.388248443604
341,0.057544328272
342,1.595769762993
855,0.005834233016
856,0.004382716957
857,0.002222487936
858,0.002222487936
347,0.134388789535
348,0.007181999274
1373,10.164637565613
1216,0.080740861595
3423,0.029024697840
864,0.008269070648
1211,0.004922899883
1199,0.071584306657
867,0.001228499925
1380,0.002699999372
1381,0.007760209963
2443,0.005096468143
738,0.208648711443
872,0.000000000000
1118,0.005556599703
874,0.054852288216
736,0.232281804085
876,0.002648100723
365,0.037638902664
343,0.941600084305
1391,0.075410515070
695,51.674591064453
326,0.013434826396
215,0.055823870003
861,0.006428042892
3444,0.025679050013
373,0.117850832641
886,0.004906137008
1306,0.000129057298
2936,0.000000000000
1401,0.121998913586
890,0.350753843784
930,0.528222441673
2428,0.047782093287
1405,0.000000000000
1406,0.293448239565
255,6.035360813141
346,0.034882873297
1409,0.274452507496
1878,59.347301483154
1411,0.126445516944
1814,0.002957048593
901,0.052555594593
1414,0.004071579315
1800,0.001887445105
392,0.027169287205
393,0.450009077787
394,0.284849882126
2955,0.000000000000
1932,0.016253864393
2957,0.000000000000
1422,0.237250104547
2959,0.000000000000
912,0.017559962347
2961,0.180579066277
2962,0.154828578234
403,0.012490194291
404,0.007254254539
405,0.009302094579
2966,0.000000000000
2967,0.025409236550
235,0.236539289355
1317,0.002664640080
1434,0.521447956562
1435,0.057246293873
1436,0.208742693067
1437,0.012066321447
1950,3.938034057617
2274,0.047999966890
761,0.252079099417
929,3.198881864548
1442,0.014816346578
1796,0.409302324057
932,96.465599060059
933,0.276937365532
216,0.085120007396
3179,1487.939331054688
1448,0.002918273909
1961,109.188285827637
1962,10.301301002502
1224,0.003167780116
2323,1.222088336945
2532,0.220600232482
430,0.003879911266
795,0.022479634732
944,0.013656808995
945,0.152669906616
946,0.005806996953
947,0.002796641085
948,0.002586387331
949,0.000578229490
1059,0.000529485347
1975,0.006749528926
1976,0.002817730187
1984,0.020781816915
954,0.005597277544
1979,0.282946258783
1832,0.003669223282
1469,0.474749803543
687,0.000000000000
959,0.006723581348
960,0.126000031829
961,0.354375064373
962,0.023272912949
963,0.035121001303
1456,0.007560430560
2025,0.124245062470
966,0.000000000000
967,0.000000000000
968,0.023850729689
969,45.402030944824
970,0.144151926041
1093,0.086072638631
1996,0.004778898787
461,0.072621561587
851,0.000129057298
2511,0.301053404808
464,0.018832799047
2513,0.163160830736
2514,0.120676949620
2117,0.101483821869
2516,0.152022957802
849,0.000129057298
2006,0.005444286857
2519,0.356933295727
2008,0.062564581633
2009,0.009910065681
474,0.006015341263
987,0.003037402872
476,0.013943372294
989,0.006125525571
990,0.004465508275
991,0.007947882637
992,0.023766113445
993,0.005292455666
994,0.004465508275
2531,0.243362128735
996,0.001341486583
763,0.008881843649
2964,0.072219975293
999,0.068738713861
1000,0.069948874414
1001,0.065921753645
2026,0.005463401787
2027,0.012169109657
988,0.000000000000
2541,0.000000000000
494,2.198137283325
2543,0.000000000000
2032,0.009411172941
2545,0.433016330004
2965,0.000000000000
1011,0.000000000000
500,0.129314586520
2037,109.188255310059
502,0.129297375679
3047,0.521551191807
1237,0.049644775689
1205,0.016124138609
2276,0.878041565418
2043,0.036301847547
2044,0.014752577990
2231,0.022831380367
837,0.004176779184
2014,0.013969535008
2048,0.015069148503
1,0.000000000000
2,0.003499199403
2054,0.007386767305
7,3.493641614914
8,3.386119604111
9,3.386119604111
524,0.008550635539
525,0.001372524654
3086,0.690514206886
3087,0.690514206886
3088,0.690514206886
2065,0.007863051258
1042,0.110544219613
2579,0.251334041357
1050,0.001563624246
27,0.007039998658
2076,0.005851607770
2591,17.099903106689
0,0.000000000000
2594,0.080911062658
2083,1.036786437035
2647,0.090723887086
2018,0.004109343514
1062,0.004879418295
2956,0.526151835918
2992,0.000000000000
553,0.499317318201
554,0.000000000000
555,0.101398110390
2092,0.384876221418
45,0.012687536888
2094,0.131725415587
340,0.000000000000
48,0.002439806005
1073,0.000426299113
3232,0.078359521925
1997,0.011428943835
2640,0.000000000000
639,0.359731137753
2614,0.002053176751
55,0.097149863839
56,0.002987441141
57,0.001440001302
2106,0.022075209767
38,0.003972867038
2075,0.666896164417
2615,0.002118896693
2960,0.000000000000
334,0.026662984863
64,0.000966356427
1820,0.002863198286
2626,0.005528678652
2167,0.205710932612
2116,0.143920511007
2629,178.512786865234
582,0.078761473298
583,0.150735422969
17,0.023044083267
3048,0.488996356726
2313,83.916397094727
2635,0.338411808014
2636,0.267958849669
77,0.003093750216
2638,0.000000000000
2639,0.000000000000
80,0.002723437734
2556,0.088530488312
2130,0.087292164564
251,3.083616018295
2143,0.044975578785
211,0.000966356427
86,0.001472259522
1111,0.073028087616
2136,0.018879944459
2649,0.000000000000
90,0.001706625801
2004,0.002327786759
92,0.000000000000
93,0.003223502543
94,0.002733466681
2655,0.108992688358
1402,0.201835349202
2617,0.045800104737
2658,0.169445142150
2788,0.131309092045
2958,0.000000000000
594,0.193895682693
1718,0.077194549143
1825,0.006526031531
986,0.003334676614
79,0.003093750216
106,0.003117699176
619,0.000000000000
76,0.003093750216
1379,0.002699999372
75,0.003093750216
78,0.003093750216
2672,1.944092154503
226,0.225807413459
325,0.013999999501
2010,9.387455940247
1873,31.127668380737
629,5.460669994354
630,0.401394397020
631,0.000000000000
426,0.918078601360
3193,3.400410413742
1043,0.164913997054
3195,1.103572130203
238,0.113652005792
637,0.620119452477
1175,0.779986560345
2175,0.576255381107
1152,0.004643732216
641,0.110537432134
642,34.760467529297
1177,27.800363540649
644,0.274343878031
645,0.274343878031
646,0.274343878031
1280,1432.856079101563
1765,528.867004394531
1117,0.451510965824
3210,97.535491943359
1163,0.002424944658
3212,96.092658996582
1165,0.007399512921
1166,0.818999946117
143,0.057358805090
1116,8.889568328857
2529,0.581356108189
2711,0.443833112717
2544,0.352081537247
750,0.253919243813
149,6.763153076172
662,0.422221750021
663,0.422221750021
2712,0.001801222214
665,0.006061812397
666,0.006041808985
667,0.005396149121
668,0.002415367402
669,0.002970805392
670,0.005708962213
671,0.005708962213
672,0.003944560885
673,0.000000000000
2542,0.000000000000
157,1.064320683479
1188,0.004545838572
1189,0.003390909871
2509,0.142102807760
2727,0.559743046761
680,0.012368075550
530,0.162697151303
2766,0.091620273888
1192,0.005540810060
172,0.034415271133
475,0.198135346174
686,0.003946592566
3247,0.046219054610
1200,0.071584306657
132,0.003227775684
1714,0.008669698611
691,0.000000000000
692,0.012461460195
693,0.055843900889
2742,0.030992215499
1719,0.000000000000
2232,0.300385773182
185,0.023980267346
186,0.066801160574
3259,33.097698211670
2388,0.000000000000
1288,0.010738483630
2750,0.636514663696
703,0.004079891369
704,0.004079891369
193,0.277228802443
1287,0.051213208586
707,0.320908367634
2244,0.007423561998
197,0.010750758462
256,0.000000000000
788,0.011494277045
200,0.052722558379
293,3.386119604111
2250,0.004367246758
203,0.015008013695
204,0.017422694713
717,0.066942147911
206,22.522497177124
1231,0.003501421772
720,0.009705592878
1233,0.742979884148
501,0.123511701822
1235,0.019143143669
212,0.000966117426
213,0.072095699608
2768,0.238094553351
2775,0.000000000000
2776,0.192072927952
355,0.582946181297
208,0.826516985893
2035,0.474749803543
2421,0.274343878031
2420,0.274343878031
2020,0.037133984268
2063,0.001786048408
224,0.270399719477
2785,0.112633228302
2786,0.075256198645
2787,0.140395283699
228,0.292700856924
229,1.996799707413
2790,0.320883363485
633,0.880240261555
3297,25.795663833618
1240,0.011159167625
1966,7.106201171875
2283,0.014395068400
1460,0.007669216488
2311,0.067496806383
1262,11.510023117065
751,0.000129057298
2310,118.245819091797
2963,0.065826468170
2290,0.202606037259
2291,0.014395068400
2049,0.000898735598
1720,6.237500667572
183,0.084317445755
759,0.520097851753
1272,0.917019248009
1273,0.917019248009
762,0.000000000000
1787,0.372622430325
1764,0.007520753890
765,0.007560430560
766,0.007560430560
767,0.007560430560
2304,51.777690887451
2305,91.143661499023
2306,44.399124145508
1030,0.014435146935
2308,74.575202941895
2309,42.287948608398
774,0.005245449021
263,0.007478212938
2312,46.119606018066
1801,0.002719906392
1802,0.004260778427
3381,0.005542689003
1292,0.007920057513
3418,0.009956831113
3449,0.029343383387
2319,54.090644836426
2320,0.131427884102
2321,191.793899536133
2322,0.269209980965
1299,0.010896293446
276,17.785017013550
2330,5.107285022736
278,0.272479712963
1428,0.154554560781
2328,0.912587761879
2329,74.801033020020
1818,0.003566124709
1307,0.000129057298
1308,0.000129057298
1821,0.003628999926
798,0.144556313753
1823,0.013346272521
1824,0.006998394616
289,0.256279200315
1826,0.003958164714
1827,0.006942749955
1828,0.004566233139
1829,0.004155843984
1830,0.023184817284
1831,0.020509930328
2344,95.247253417969
1833,0.001962647773
1834,0.003757181577
1835,0.004613989498
2348,0.237374901772
2023,0.000000000000
1417,0.000000000000
1327,0.311654239893
1328,0.009099151939
260,1.236712813377
1330,0.002107404405
539,0.313861638308
2537,0.436462312937
1333,0.004768659361
310,64.060401916504
601,0.185929656029
312,1.997423052788
1337,0.000945813023
2362,0.000000000000
315,3.074278831482
558,0.215273603797
2530,0.619693994522
1819,0.005090400111
831,0.667732119560
780,0.022637641057
499,0.000000000000
1472,0.014118907042
835,0.005061914679
836,0.008740002289
1861,0.223626300693
838,0.013188160025
1471,0.008170664310
840,0.013823372312
661,0.082917585969
1154,0.006728299893
478,0.009898188524
477,0.024769516662
333,0.080822661519
846,0.004176779184
181,0.092559561133
1360,0.067405484617
1361,0.380881518126
850,0.000129057298
339,0.009497249499
1364,59.388248443604
341,0.057544328272
342,1.595769762993
855,0.005834233016
856,0.004382716957
857,0.002222487936
858,0.002222487936
347,0.134388789535
348,0.007181999274
1373,10.164637565613
1216,0.080740861595
3423,0.029024697840
864,0.008269070648
1211,0.004922899883
1199,0.071584306657
867,0.001228499925
1380,0.002699999372
1381,0.007760209963
2443,0.005096468143
738,0.208648711443
872,0.000000000000
1118,0.005556599703
874,0.054852288216
736,0.232281804085
876,0.002648100723
365,0.037638902664
343,0.941600084305
1391,0.075410515070
695,51.674591064453
326,0.013434826396
215,0.055823870003
861,0.006428042892
3444,0.025679050013
373,0.117850832641
886,0.004906137008
1306,0.000129057298
2936,0.000000000000
1401,0.121998913586
890,0.350753843784
930,0.528222441673
2428,0.047782093287
1405,0.187953099608
1406,0.293448239565
255,6.035360813141
346,0.034882873297
1409,0.274452507496
1878,59.347301483154
1411,0.126445516944
1814,0.002957048593
901,0.052555594593
1414,0.004071579315
1800,0.001887445105
392,0.027169287205
393,0.450009077787
394,0.284849882126
2955,0.000000000000
1932,0.016253864393
2957,0.000000000000
1422,0.237250104547
2959,0.000000000000
912,0.017559962347
2961,0.180579066277
2962,0.154828578234
403,0.012490194291
404,0.007254254539
405,0.009302094579
2966,0.000000000000
2967,0.000000000000
235,0.236539289355
1317,0.002664640080
1434,0.521447956562
1435,0.057246293873
1436,0.208742693067
1437,0.012066321447
1950,3.938034057617
2274,0.047999966890
761,0.252079099417
929,3.198881864548
1442,0.014816346578
1796,0.409302324057
932,96.465599060059
933,0.276937365532
216,0.085120007396
3179,1487.939331054688
1448,0.002918273909
1961,109.188285827637
1962,10.301301002502
1224,0.003167780116
2323,1.222088336945
2532,0.220600232482
430,0.003879911266
795,0.022479634732
944,0.013656808995
945,0.152669906616
946,0.005806996953
947,0.002796641085
948,0.002586387331
949,0.000578229490
1059,0.000529485347
1975,0.006749528926
1976,0.002817730187
1984,0.020781816915
954,0.005597277544
1979,0.282946258783
1832,0.003669223282
1469,0.474749803543
687,0.000000000000
959,0.006723581348
960,0.126000031829
961,0.354375064373
962,0.023272912949
963,0.035121001303
1456,0.007560430560
2025,0.124245062470
966,0.000000000000
967,0.000000000000
968,0.023850729689
969,45.402030944824
970,0.144151926041
1093,0.086072638631
1996,0.004778898787
461,0.072621561587
851,0.000129057298
2511,0.301053404808
464,0.018832799047
2513,0.163160830736
2514,0.120676949620
2117,0.101483821869
2516,0.152022957802
849,0.000129057298
2006,0.005444286857
2519,0.356933295727
2008,0.062564581633
2009,0.009910065681
474,0.006015341263
987,0.003037402872
476,0.013943372294
989,0.006125525571
990,0.004465508275
991,0.007947882637
992,0.023766113445
993,0.005292455666
994,0.004465508275
2531,0.243362128735
996,0.001341486583
763,0.008881843649
2964,0.072219975293
999,0.068738713861
1000,0.069948874414
1001,0.065921753645
2026,0.005463401787
2027,0.012169109657
988,0.000000000000
2541,0.000000000000
494,2.198137283325
2543,0.000000000000
2032,0.009411172941
2545,0.433016330004
2965,0.000000000000
1011,0.000000000000
500,0.129314586520
2037,109.188255310059
502,0.129297375679
3047,0.521551191807
1237,0.049644775689
1205,0.016124138609
2276,0.878041565418
2043,0.036301847547
2044,0.014752577990
2231,0.022831380367
837,0.004176779184
2014,0.013969535008
2048,0.015069148503
